minute_of_day,down_total_mbps,up_total_mbps,down_long_form_streaming,down_short_form_video,down_video_calls,down_cloud_gaming,down_game_downloads,down_web_browsing,down_security_cameras,up_long_form_streaming,up_short_form_video,up_video_calls,up_cloud_gaming,up_game_downloads,up_web_browsing,up_security_cameras
151,3.8537997449877492,1.5137137371276557,0.0,1.9020279462993912,0.0,0.0,0.0,0.39943305676586455,1.5523387419224934,0.0,0.01902027946299391,0.0,0.0,0.0,0.01997165283829323,1.4747218048263686
152,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
153,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
154,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
155,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
156,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
157,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
158,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
159,1.8164373167350543,1.4879267335669966,0.0,0.0,0.0,0.0,0.0,0.26409857481256094,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.013204928740628048,1.4747218048263686
160,3.2386080854937402,1.5021484412545836,0.0,1.4221707687586858,0.0,0.0,0.0,0.26409857481256094,1.5523387419224934,0.0,0.014221707687586857,0.0,0.0,0.0,0.013204928740628048,1.4747218048263686
161,4.396335085560892,1.5031617682627525,0.0,2.8439963436383984,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.028439963436383983,0.0,0.0,0.0,0.0,1.4747218048263686
162,4.600032598332983,1.5133466439013572,0.0,2.8439963436383984,0.0,0.0,0.0,0.20369751277209083,1.5523387419224934,0.0,0.028439963436383983,0.0,0.0,0.0,0.010184875638604542,1.4747218048263686
163,4.600032598332983,1.5133466439013572,0.0,2.8439963436383984,0.0,0.0,0.0,0.20369751277209083,1.5523387419224934,0.0,0.028439963436383983,0.0,0.0,0.0,0.010184875638604542,1.4747218048263686
164,3.2915978938427055,1.5048117394271907,0.0,1.4218255748797126,0.0,0.0,0.0,0.31743357704049946,1.5523387419224934,0.0,0.014218255748797126,0.0,0.0,0.0,0.015871678852024975,1.4747218048263686
165,3.2915978938427055,1.5048117394271907,0.0,1.4218255748797126,0.0,0.0,0.0,0.31743357704049946,1.5523387419224934,0.0,0.014218255748797126,0.0,0.0,0.0,0.015871678852024975,1.4747218048263686
166,2.974164316802206,1.4889400605751657,0.0,1.4218255748797126,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014218255748797126,0.0,0.0,0.0,0.0,1.4747218048263686
167,2.974164316802206,1.4889400605751657,0.0,1.4218255748797126,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014218255748797126,0.0,0.0,0.0,0.0,1.4747218048263686
168,2.974164316802206,1.4889400605751657,0.0,1.4218255748797126,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014218255748797126,0.0,0.0,0.0,0.0,1.4747218048263686
169,2.974164316802206,1.4889400605751657,0.0,1.4218255748797126,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014218255748797126,0.0,0.0,0.0,0.0,1.4747218048263686
170,2.974164316802206,1.4889400605751657,0.0,1.4218255748797126,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014218255748797126,0.0,0.0,0.0,0.0,1.4747218048263686
171,4.334493762159186,3.76515389684506,0.0,0.0,2.5309698129492437,0.0,0.0,0.25118520728744875,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.012559260364372438,1.4747218048263686
172,4.334493762159186,3.76515389684506,0.0,0.0,2.5309698129492437,0.0,0.0,0.25118520728744875,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.012559260364372438,1.4747218048263686
173,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
174,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
175,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
176,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
177,4.503745950857949,3.773616506279999,0.0,0.0,2.5309698129492437,0.0,0.0,0.4204373959862113,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.021021869799310568,1.4747218048263686
178,4.503745950857949,3.773616506279999,0.0,0.0,2.5309698129492437,0.0,0.0,0.4204373959862113,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.021021869799310568,1.4747218048263686
179,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
180,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
181,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
182,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
183,4.083308554871737,3.752594636480688,0.0,0.0,2.5309698129492437,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,2.2778728316543195,0.0,0.0,0.0,1.4747218048263686
184,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
185,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
186,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
187,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
188,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
189,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
190,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
191,3.3096805068576485,1.4922952224757202,0.0,1.757341764935155,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.01757341764935155,0.0,0.0,0.0,0.0,1.4747218048263686
192,3.3096805068576485,1.4922952224757202,0.0,1.757341764935155,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.01757341764935155,0.0,0.0,0.0,0.0,1.4747218048263686
193,3.3096805068576485,1.4922952224757202,0.0,1.757341764935155,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.01757341764935155,0.0,0.0,0.0,0.0,1.4747218048263686
194,4.80369444757132,1.507235361882857,0.0,3.2513557056488263,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.032513557056488264,0.0,0.0,0.0,0.0,1.4747218048263686
195,3.0463526826361647,1.4896619442335053,0.0,1.4940139407136712,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014940139407136713,0.0,0.0,0.0,0.0,1.4747218048263686
196,3.0463526826361647,1.4896619442335053,0.0,1.4940139407136712,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014940139407136713,0.0,0.0,0.0,0.0,1.4747218048263686
197,3.0463526826361647,1.4896619442335053,0.0,1.4940139407136712,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.014940139407136713,0.0,0.0,0.0,0.0,1.4747218048263686
198,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
199,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
200,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
201,1.9498103568535616,1.494595385572922,0.0,0.0,0.0,0.0,0.0,0.3974716149310681,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.019873580746553404,1.4747218048263686
202,1.9498103568535616,1.494595385572922,0.0,0.0,0.0,0.0,0.0,0.3974716149310681,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.019873580746553404,1.4747218048263686
203,2.126646059354625,1.5034371706979752,0.0,0.0,0.0,0.0,0.0,0.5743073174321314,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.02871536587160657,1.4747218048263686
204,1.7291744444235568,1.4835635899514217,0.0,0.0,0.0,0.0,0.0,0.17683570250106334,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.008841785125053167,1.4747218048263686
205,1.8634163841987599,1.4902756869401819,0.0,0.0,0.0,0.0,0.0,0.31107764227626644,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.015553882113813323,1.4747218048263686
206,1.8634163841987599,1.4902756869401819,0.0,0.0,0.0,0.0,0.0,0.31107764227626644,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.015553882113813323,1.4747218048263686
207,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
208,1.5523387419224934,1.4747218048263686,0.0,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
209,3.576770782258753,1.4949661252297313,0.0,2.0244320403362597,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.020244320403362596,0.0,0.0,0.0,0.0,1.4747218048263686
210,3.576770782258753,1.4949661252297313,0.0,2.0244320403362597,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.020244320403362596,0.0,0.0,0.0,0.0,1.4747218048263686
211,3.576770782258753,1.4949661252297313,0.0,2.0244320403362597,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.020244320403362596,0.0,0.0,0.0,0.0,1.4747218048263686
212,3.576770782258753,1.4949661252297313,0.0,2.0244320403362597,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.020244320403362596,0.0,0.0,0.0,0.0,1.4747218048263686
213,3.576770782258753,1.4949661252297313,0.0,2.0244320403362597,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.020244320403362596,0.0,0.0,0.0,0.0,1.4747218048263686
214,8.050131652579113,1.5844333426361383,4.473360870320359,2.0244320403362597,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.020244320403362596,0.0,0.0,0.0,0.0,1.4747218048263686
215,8.050131652579113,1.5844333426361383,4.473360870320359,2.0244320403362597,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.020244320403362596,0.0,0.0,0.0,0.0,1.4747218048263686
216,9.833486230107521,1.6022668884114224,4.473360870320359,3.807786617864669,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.03807786617864669,0.0,0.0,0.0,0.0,1.4747218048263686
217,9.833486230107521,1.6022668884114224,4.473360870320359,3.807786617864669,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.03807786617864669,0.0,0.0,0.0,0.0,1.4747218048263686
218,9.833486230107521,1.6022668884114224,4.473360870320359,3.807786617864669,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.03807786617864669,0.0,0.0,0.0,0.0,1.4747218048263686
219,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
220,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
221,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
222,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
223,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
224,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
225,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
226,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
227,7.8090541897712615,1.58202256800806,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.0,1.4747218048263686
228,8.136867927400598,1.5984132548895267,4.473360870320359,1.7833545775284092,0.0,0.0,0.0,0.3278137376293364,1.5523387419224934,0.08946721740640719,0.017833545775284093,0.0,0.0,0.0,0.01639068688146682,1.4747218048263686
229,6.353513349872189,1.5805797091142426,4.473360870320359,0.0,0.0,0.0,0.0,0.3278137376293364,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.01639068688146682,1.4747218048263686
230,6.025699612242853,1.564189022232776,4.473360870320359,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
231,6.025699612242853,1.564189022232776,4.473360870320359,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
232,6.26842750853892,1.5763254170475791,4.473360870320359,0.0,0.0,0.0,0.0,0.2427278962960679,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.012136394814803395,1.4747218048263686
233,6.26842750853892,1.5763254170475791,4.473360870320359,0.0,0.0,0.0,0.0,0.2427278962960679,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.012136394814803395,1.4747218048263686
234,6.26842750853892,1.5763254170475791,4.473360870320359,0.0,0.0,0.0,0.0,0.2427278962960679,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.012136394814803395,1.4747218048263686
235,6.025699612242853,1.564189022232776,4.473360870320359,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
236,6.025699612242853,1.564189022232776,4.473360870320359,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
237,6.025699612242853,1.564189022232776,4.473360870320359,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
238,6.025699612242853,1.564189022232776,4.473360870320359,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
239,6.025699612242853,1.564189022232776,4.473360870320359,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
240,6.025699612242853,1.564189022232776,4.473360870320359,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
241,7.551827805786351,1.5794503041682109,4.473360870320359,1.5261281935434985,0.0,0.0,0.0,0.0,1.5523387419224934,0.08946721740640719,0.015261281935434984,0.0,0.0,0.0,0.0,1.4747218048263686
242,3.078466935465992,1.4899830867618036,0.0,1.5261281935434985,0.0,0.0,0.0,0.0,1.5523387419224934,0.0,0.015261281935434984,0.0,0.0,0.0,0.0,1.4747218048263686
243,7.577625391900483,1.5799662558904934,4.4991584564344915,1.5261281935434985,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.015261281935434984,0.0,0.0,0.0,0.0,1.4747218048263686
244,7.577625391900483,1.5799662558904934,4.4991584564344915,1.5261281935434985,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.015261281935434984,0.0,0.0,0.0,0.0,1.4747218048263686
245,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
246,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
247,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
248,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
249,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
250,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
251,6.395484042241128,1.5819043161492656,4.4991584564344915,0.0,0.0,0.0,0.0,0.34398684388414347,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.017199342194207174,1.4747218048263686
252,6.395484042241128,1.5819043161492656,4.4991584564344915,0.0,0.0,0.0,0.0,0.34398684388414347,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.017199342194207174,1.4747218048263686
253,6.735860164885372,1.5989231222814777,4.4991584564344915,0.0,0.0,0.0,0.0,0.6843629665283868,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.03421814832641934,1.4747218048263686
254,6.391873321001228,1.5817237800872705,4.4991584564344915,0.0,0.0,0.0,0.0,0.3403761226442433,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.017018806132212166,1.4747218048263686
255,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
256,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
257,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
258,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
259,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
260,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
261,6.426982550156241,1.5834792415450212,4.4991584564344915,0.0,0.0,0.0,0.0,0.3754853517992558,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.01877426758996279,1.4747218048263686
262,6.426982550156241,1.5834792415450212,4.4991584564344915,0.0,0.0,0.0,0.0,0.3754853517992558,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.01877426758996279,1.4747218048263686
263,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
264,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
265,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
266,6.051497198356985,1.5647049739550585,4.4991584564344915,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.08998316912868984,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
267,11.13879457255913,1.6664509214391012,9.586455830636636,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19172911661273273,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
268,11.13879457255913,1.6664509214391012,9.586455830636636,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.19172911661273273,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
269,6.639636116124638,1.5764677523104116,5.087297374202144,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
270,6.639636116124638,1.5764677523104116,5.087297374202144,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
271,6.639636116124638,1.5764677523104116,5.087297374202144,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
272,6.639636116124638,1.5764677523104116,5.087297374202144,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
273,6.639636116124638,1.5764677523104116,5.087297374202144,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
274,6.639636116124638,1.5764677523104116,5.087297374202144,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
275,6.639636116124638,1.5764677523104116,5.087297374202144,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
276,8.398214890464988,1.594053540053815,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.0,1.4747218048263686
277,8.398214890464988,1.594053540053815,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.0,1.4747218048263686
278,8.398214890464988,1.594053540053815,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.0,1.4747218048263686
279,8.398214890464988,1.594053540053815,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.0,1.4747218048263686
280,8.398214890464988,1.594053540053815,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.0,1.4747218048263686
281,8.71585575292,1.6099355831765656,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.31764086245501166,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.015882043122750582,1.4747218048263686
282,8.71585575292,1.6099355831765656,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.31764086245501166,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.015882043122750582,1.4747218048263686
283,8.71585575292,1.6099355831765656,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.31764086245501166,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.015882043122750582,1.4747218048263686
284,8.71585575292,1.6099355831765656,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.31764086245501166,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.015882043122750582,1.4747218048263686
285,8.71585575292,1.6099355831765656,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.31764086245501166,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.015882043122750582,1.4747218048263686
286,8.398214890464988,1.594053540053815,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.0,1.4747218048263686
287,8.756302154005898,1.6119579032308604,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.35808726354090925,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.017904363177045465,1.4747218048263686
288,8.756302154005898,1.6119579032308604,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.35808726354090925,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.017904363177045465,1.4747218048263686
289,8.398214890464988,1.594053540053815,5.087297374202144,1.7585787743403498,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.017585787743403497,0.0,0.0,0.0,0.0,1.4747218048263686
290,6.639636116124638,1.5764677523104116,5.087297374202144,0.0,0.0,0.0,0.0,0.0,1.5523387419224934,0.10174594748404289,0.0,0.0,0.0,0.0,0.0,1.4747218048263686
291,12.414871353042805,1.6719428318496943,8.859570091212248,2.0029625199080625,0.0,0.0,0.0,0.0,1.5523387419224934,0.17719140182424495,0.020029625199080626,0.0,0.0,0.0,0.0,1.4747218048263686
292,12.414871353042805,1.6719428318496943,8.859570091212248,2.0029625199080625,0.0,0.0,0.0,0.0,1.5523387419224934,0.17719140182424495,0.020029625199080626,0.0,0.0,0.0,0.0,1.4747218048263686
